order_id,customer_id,order_date,ship_date,ship_mode,payment_mode
7866,731,02-13-22,02-20-22,Standard,Net Banking
7867,213,03-24-22,03-25-22,Express,COD
7868,492,08-04-22,08-11-22,Standard,UPI
7869,559,03-09-22,03-14-22,Express,Card
7870,161,08-31-22,09-03-22,Express,UPI
7871,448,05-28-22,06-04-22,Same Day,Net Banking
7872,135,10-02-22,10-08-22,Express,COD
7873,586,11-11-22,11-18-22,Express,Net Banking
7874,840,02-27-24,02-28-24,Express,COD
7875,470,05-05-23,05-07-23,Same Day,Card
7876,350,10-15-24,10-21-24,Express,Card
7877,421,02-17-24,02-22-24,Standard,Card
7878,951,05-04-22,05-06-22,Express,Card
7879,171,04-10-24,04-16-24,Standard,Net Banking
7880,520,04-20-22,04-22-22,Express,Net Banking
7881,660,08-28-23,09-03-23,Standard,Wallet
7882,267,07-14-24,07-19-24,Express,Net Banking
7883,733,09-03-24,09-05-24,Standard,Wallet
7884,947,07-19-24,07-21-24,Standard,UPI
7885,674,07-11-22,07-16-22,Same Day,Net Banking
7886,954,03-18-24,03-21-24,Same Day,COD
7887,922,08-23-22,08-29-22,Standard,COD
7888,255,02-17-23,02-20-23,Express,Wallet
7889,484,09-24-23,09-25-23,Standard,Net Banking
7890,211,05-14-23,05-17-23,Express,Net Banking
7891,279,02-01-23,02-05-23,Same Day,Wallet
7892,942,12-28-22,01-01-23,Express,COD
7893,358,03-16-24,03-21-24,Same Day,Wallet
7894,513,12-13-22,12-17-22,Express,Card
7895,446,12-08-24,12-09-24,Express,Card
7896,841,03-11-24,03-15-24,Standard,Net Banking
7897,805,05-05-23,05-11-23,Express,UPI
7898,759,04-16-22,04-18-22,Same Day,COD
7899,878,06-02-23,06-06-23,Standard,Card
7900,691,09-02-22,09-09-22,Standard,COD
7901,292,04-19-24,04-26-24,Same Day,UPI
7902,613,09-30-22,10-06-22,Same Day,Card
7903,593,10-31-24,11-03-24,Same Day,COD
7904,93,03-10-23,03-17-23,Express,Net Banking
7905,615,06-08-24,06-13-24,Same Day,Card
7906,809,05-01-22,05-03-22,Express,Wallet
7907,314,03-22-24,03-24-24,Same Day,Wallet
7908,122,04-24-23,04-25-23,Same Day,COD
7909,284,07-18-22,07-24-22,Same Day,Net Banking
7910,131,09-13-24,09-15-24,Standard,Wallet
7911,701,09-12-23,09-13-23,Standard,Card
7912,814,09-14-24,09-19-24,Same Day,COD
7913,305,09-13-22,09-17-22,Express,Wallet
7914,145,10-12-24,10-17-24,Express,COD
7915,507,06-22-22,06-24-22,Express,Net Banking
7916,890,03-03-22,03-04-22,Express,Card
7917,668,04-24-24,04-29-24,Express,UPI
7918,453,06-03-24,06-06-24,Same Day,COD
7919,252,02-22-24,02-25-24,Express,UPI
7920,814,12-04-24,12-05-24,Express,Net Banking
7921,58,06-23-24,06-27-24,Express,Net Banking
7922,240,01-20-24,01-23-24,Express,Wallet
7923,196,05-02-22,05-07-22,Same Day,Wallet
7924,883,11-18-23,11-19-23,Same Day,Wallet
7925,935,03-15-22,03-21-22,Express,Net Banking
7926,85,12-09-23,12-12-23,Express,Net Banking
7927,241,10-01-22,10-04-22,Standard,Net Banking
7928,1000,03-19-24,03-22-24,Same Day,Net Banking
7929,891,02-23-23,02-27-23,Same Day,Wallet
7930,711,12-27-24,01-01-25,Standard,Card
7931,57,10-25-24,10-29-24,Standard,COD
7932,495,11-19-23,11-25-23,Standard,UPI
7933,107,03-27-23,04-03-23,Same Day,Card
7934,159,08-28-23,09-04-23,Express,COD
7935,175,02-29-24,03-06-24,Standard,COD
7936,443,04-29-22,05-02-22,Standard,UPI
7937,565,04-22-23,04-24-23,Standard,Wallet
7938,279,07-03-23,07-10-23,Express,UPI
7939,816,12-04-23,12-06-23,Standard,Wallet
7940,527,07-06-24,07-11-24,Same Day,COD
7941,857,11-22-24,11-24-24,Express,COD
7942,510,06-22-23,06-27-23,Express,Card
7943,377,09-28-22,10-03-22,Same Day,UPI
7944,892,11-19-24,11-24-24,Express,COD
7945,57,05-05-23,05-10-23,Same Day,COD
7946,427,06-04-22,06-05-22,Express,UPI
7947,321,04-01-24,04-05-24,Same Day,Card
7948,10,03-25-22,03-27-22,Same Day,Card
7949,449,10-07-24,10-08-24,Express,Card
7950,331,02-01-23,02-03-23,Standard,COD
7951,897,08-25-24,08-29-24,Express,Net Banking
7952,413,07-19-23,07-20-23,Same Day,Net Banking
7953,476,09-21-22,09-27-22,Express,Net Banking
7954,865,05-21-24,05-26-24,Standard,Card
7955,216,11-18-24,11-25-24,Standard,UPI
7956,793,04-01-22,04-06-22,Same Day,Wallet
7957,37,03-22-24,03-25-24,Same Day,Net Banking
7958,916,12-29-23,12-31-23,Same Day,Net Banking
7959,558,01-24-22,01-30-22,Same Day,Card
7960,980,02-15-22,02-20-22,Same Day,Card
7961,616,07-24-23,07-25-23,Standard,Wallet
7962,989,06-02-22,06-04-22,Same Day,Wallet
7963,422,02-01-24,02-02-24,Express,Net Banking
7964,483,01-26-24,01-30-24,Same Day,COD
7965,532,07-20-23,07-21-23,Same Day,UPI
7966,323,07-14-24,07-19-24,Standard,COD
7967,114,08-05-24,08-09-24,Express,COD
7968,516,03-18-22,03-22-22,Same Day,Net Banking
7969,935,12-12-23,12-17-23,Same Day,Card
7970,513,01-03-24,01-05-24,Express,Wallet
7971,700,12-12-23,12-18-23,Express,Wallet
7972,334,09-23-22,09-27-22,Express,Card
7973,849,11-25-24,11-27-24,Standard,Wallet
7974,27,06-25-23,06-26-23,Standard,Net Banking
7975,365,02-02-24,02-03-24,Express,UPI
7976,387,09-02-24,09-09-24,Express,COD
7977,515,01-24-22,01-26-22,Same Day,Wallet
7978,888,06-29-22,07-02-22,Standard,Wallet
7979,616,09-14-22,09-21-22,Standard,Wallet
7980,476,10-21-22,10-26-22,Standard,Net Banking
7981,933,07-13-23,07-15-23,Standard,Card
7982,669,12-27-24,12-30-24,Same Day,UPI
7983,300,01-29-24,02-04-24,Same Day,UPI
7984,353,06-06-22,06-09-22,Express,UPI
7985,754,12-26-22,01-01-23,Express,Wallet
7986,328,09-09-24,09-15-24,Standard,COD
7987,581,02-08-22,02-14-22,Same Day,Wallet
7988,597,07-20-22,07-25-22,Standard,Card
7989,12,07-18-22,07-25-22,Standard,COD
7990,579,03-16-24,03-22-24,Standard,Net Banking
7991,390,05-18-23,05-20-23,Standard,COD
7992,281,03-11-22,03-14-22,Standard,Card
7993,457,07-09-24,07-15-24,Express,Card
7994,787,09-12-23,09-16-23,Standard,Net Banking
7995,314,04-03-24,04-09-24,Same Day,COD
7996,461,05-18-24,05-23-24,Standard,UPI
7997,800,10-08-24,10-10-24,Express,Net Banking
7998,645,03-15-24,03-19-24,Express,Wallet
7999,657,03-29-23,04-01-23,Standard,COD
8000,270,10-24-24,10-27-24,Express,Wallet
8001,885,01-24-22,01-29-22,Express,Net Banking
8002,856,09-27-22,10-02-22,Standard,Card
8003,616,07-03-23,07-09-23,Standard,COD
8004,959,05-19-24,05-21-24,Standard,Wallet
8005,247,07-30-23,08-05-23,Same Day,Wallet
8006,849,07-17-24,07-23-24,Express,Wallet
8007,329,02-21-22,02-22-22,Same Day,Net Banking
8008,125,03-29-23,04-01-23,Express,Wallet
8009,948,04-06-24,04-13-24,Express,COD
8010,285,05-19-24,05-22-24,Express,Card
8011,634,03-27-23,03-28-23,Standard,Net Banking
8012,261,05-02-24,05-09-24,Same Day,COD
8013,366,08-21-22,08-28-22,Same Day,COD
8014,709,05-20-23,05-23-23,Same Day,Card
8015,610,06-25-23,06-30-23,Express,UPI
8016,896,07-19-24,07-23-24,Express,Wallet
8017,534,02-11-23,02-14-23,Same Day,Wallet
8018,61,03-29-23,04-03-23,Standard,Net Banking
8019,112,01-22-22,01-24-22,Express,Wallet
8020,466,08-20-24,08-24-24,Same Day,Wallet
8021,25,10-06-24,10-09-24,Same Day,UPI
8022,44,03-25-24,03-29-24,Express,UPI
8023,126,10-12-23,10-16-23,Standard,Net Banking
8024,634,04-04-22,04-07-22,Express,Net Banking
8025,200,08-27-24,09-02-24,Standard,COD
8026,477,05-04-23,05-08-23,Same Day,Net Banking
8027,915,12-02-24,12-03-24,Same Day,UPI
8028,255,08-22-22,08-23-22,Same Day,Card
8029,544,07-21-22,07-25-22,Same Day,COD
8030,634,07-19-24,07-23-24,Same Day,Card
8031,223,12-02-23,12-09-23,Same Day,COD
8032,897,08-10-23,08-16-23,Standard,Card
8033,277,09-05-23,09-12-23,Express,Net Banking
8034,525,09-11-23,09-18-23,Express,Net Banking
8035,421,01-18-23,01-21-23,Standard,Wallet
8036,871,04-07-23,04-10-23,Same Day,Card
8037,452,06-12-22,06-14-22,Same Day,Card
8038,246,09-09-24,09-11-24,Same Day,UPI
8039,17,06-27-24,06-28-24,Standard,UPI
8040,95,02-15-23,02-20-23,Standard,UPI
8041,79,12-12-23,12-14-23,Standard,COD
8042,234,05-24-22,05-26-22,Standard,Card
8043,598,03-20-22,03-24-22,Standard,COD
8044,726,03-07-24,03-10-24,Same Day,Wallet
8045,94,01-04-23,01-11-23,Express,Net Banking
8046,945,07-15-23,07-16-23,Express,COD
8047,877,09-25-24,09-30-24,Express,UPI
8048,498,10-17-23,10-20-23,Standard,Net Banking
8049,856,05-10-22,05-11-22,Same Day,COD
8050,19,02-10-24,02-11-24,Same Day,COD
8051,182,12-20-23,12-22-23,Same Day,UPI
8052,628,12-22-23,12-28-23,Express,Wallet
8053,925,10-15-23,10-22-23,Express,Net Banking
8054,503,07-06-23,07-12-23,Express,COD
8055,518,10-21-24,10-27-24,Same Day,Net Banking
8056,614,02-04-22,02-08-22,Same Day,COD
8057,548,03-11-24,03-14-24,Same Day,COD
8058,792,12-16-22,12-20-22,Standard,UPI
8059,64,07-21-23,07-23-23,Standard,COD
8060,949,08-15-24,08-19-24,Standard,Wallet
8061,865,08-11-22,08-15-22,Express,Wallet
8062,182,03-13-23,03-20-23,Express,COD
8063,339,11-20-22,11-23-22,Standard,COD
8064,316,12-30-23,01-04-24,Standard,Wallet
8065,385,06-10-24,06-11-24,Same Day,Wallet
8066,127,07-04-24,07-07-24,Same Day,Card
8067,641,07-19-24,07-22-24,Standard,UPI
8068,522,07-31-24,08-03-24,Express,Net Banking
8069,852,03-18-24,03-19-24,Express,Wallet
8070,731,06-01-24,06-06-24,Express,Wallet
8071,39,05-28-23,05-29-23,Same Day,Card
8072,695,05-10-24,05-11-24,Express,Net Banking
8073,474,01-25-24,02-01-24,Express,COD
8074,470,04-02-24,04-05-24,Standard,Net Banking
8075,887,11-01-23,11-03-23,Same Day,Wallet
8076,476,02-20-23,02-25-23,Express,Card
8077,423,04-24-22,04-25-22,Standard,Net Banking
8078,904,11-23-23,11-27-23,Standard,Wallet
8079,327,04-15-24,04-16-24,Express,UPI
8080,972,06-19-22,06-26-22,Standard,Card
8081,785,03-17-24,03-23-24,Standard,Wallet
8082,63,12-21-24,12-24-24,Express,UPI
8083,658,04-13-23,04-19-23,Same Day,Card
8084,287,03-02-22,03-05-22,Express,Net Banking
8085,659,11-22-24,11-23-24,Same Day,Wallet
8086,904,01-08-23,01-09-23,Standard,COD
8087,746,10-30-23,11-04-23,Same Day,Card
8088,56,04-02-23,04-09-23,Standard,Net Banking
8089,545,11-12-23,11-13-23,Express,UPI
8090,46,02-08-23,02-11-23,Same Day,Card
8091,659,04-18-23,04-20-23,Same Day,Wallet
8092,143,04-03-24,04-06-24,Standard,Net Banking
8093,337,05-09-23,05-13-23,Standard,Card
8094,602,11-21-23,11-22-23,Express,Net Banking
8095,28,10-28-23,10-30-23,Standard,Net Banking
8096,231,09-17-22,09-19-22,Standard,UPI
8097,126,12-29-23,01-01-24,Standard,UPI
8098,9,09-07-23,09-11-23,Same Day,UPI
8099,900,11-08-22,11-10-22,Express,Net Banking
8100,751,06-03-24,06-05-24,Standard,COD
8101,678,06-20-22,06-25-22,Express,Wallet
8102,40,08-12-22,08-13-22,Same Day,Wallet
8103,380,06-11-22,06-12-22,Standard,UPI
8104,878,09-30-22,10-03-22,Standard,Wallet
8105,939,10-31-22,11-05-22,Express,Card
8106,885,03-29-22,03-31-22,Standard,Wallet
8107,579,03-01-23,03-08-23,Same Day,Card
8108,199,09-25-23,10-02-23,Standard,Net Banking
8109,955,07-26-23,08-02-23,Express,UPI
8110,429,03-06-23,03-08-23,Express,COD
8111,577,04-13-23,04-20-23,Standard,Net Banking
8112,295,04-14-22,04-17-22,Same Day,UPI
8113,65,01-04-23,01-06-23,Express,UPI
8114,415,02-13-22,02-19-22,Same Day,Card
8115,835,03-19-24,03-21-24,Express,Card
8116,386,04-23-24,04-27-24,Express,Net Banking
8117,635,01-09-23,01-14-23,Same Day,UPI
8118,762,04-15-22,04-22-22,Standard,Wallet
8119,207,09-05-23,09-11-23,Same Day,UPI
8120,856,09-23-24,09-30-24,Express,UPI
8121,616,08-14-23,08-19-23,Standard,Card
8122,446,10-18-24,10-23-24,Standard,COD
8123,673,06-07-23,06-13-23,Express,Wallet
8124,697,01-01-24,01-02-24,Express,UPI
8125,443,02-20-22,02-27-22,Express,Wallet
8126,386,06-03-23,06-08-23,Express,Net Banking
8127,371,03-12-22,03-16-22,Same Day,Card
8128,64,06-22-23,06-29-23,Express,Card
8129,955,08-13-22,08-16-22,Standard,Net Banking
8130,21,05-10-23,05-11-23,Express,Wallet
8131,135,05-16-24,05-22-24,Same Day,Net Banking
8132,728,09-30-22,10-06-22,Express,Card
8133,799,05-04-23,05-09-23,Express,Net Banking
8134,826,08-18-22,08-19-22,Same Day,UPI
8135,697,03-21-24,03-25-24,Express,COD
8136,966,06-24-22,06-30-22,Express,Card
8137,732,03-26-24,04-01-24,Express,UPI
8138,617,05-21-24,05-24-24,Express,UPI
8139,9,08-17-24,08-23-24,Standard,COD
8140,159,09-05-22,09-10-22,Standard,Net Banking
8141,514,06-08-24,06-10-24,Express,UPI
8142,1000,08-31-24,09-05-24,Same Day,Wallet
8143,905,05-29-23,05-30-23,Standard,Wallet
8144,528,07-24-24,07-26-24,Express,COD
8145,689,12-14-22,12-18-22,Standard,COD
8146,63,07-18-22,07-19-22,Express,Card
8147,649,07-31-24,08-02-24,Standard,COD
8148,789,08-15-22,08-21-22,Express,Net Banking
8149,834,09-04-23,09-10-23,Express,UPI
8150,566,08-06-22,08-08-22,Same Day,Card
8151,788,05-26-22,05-30-22,Same Day,Wallet
8152,9,07-18-22,07-21-22,Standard,COD
8153,325,05-23-22,05-24-22,Standard,Card
8154,561,05-14-23,05-18-23,Express,Wallet
8155,444,03-26-24,03-29-24,Standard,COD
8156,304,11-12-23,11-13-23,Same Day,Wallet
8157,4,02-22-22,02-27-22,Same Day,UPI
8158,112,02-03-22,02-08-22,Standard,UPI
8159,263,04-18-23,04-20-23,Standard,Wallet
8160,875,05-11-22,05-12-22,Same Day,Net Banking
8161,951,08-12-22,08-14-22,Express,Net Banking
8162,236,11-14-23,11-16-23,Standard,Wallet
8163,916,07-05-23,07-06-23,Standard,Card
8164,763,06-29-24,07-05-24,Standard,COD
8165,762,03-18-23,03-21-23,Same Day,COD
8166,703,07-08-22,07-14-22,Express,Card
8167,210,06-03-24,06-06-24,Express,Net Banking
8168,32,05-05-22,05-06-22,Standard,COD
8169,115,04-30-22,05-01-22,Standard,Net Banking
8170,192,03-23-24,03-25-24,Same Day,Net Banking
8171,624,03-21-23,03-27-23,Same Day,UPI
8172,343,01-25-23,01-27-23,Same Day,Net Banking
8173,564,06-09-24,06-13-24,Same Day,Net Banking
8174,486,02-27-23,03-02-23,Same Day,UPI
8175,232,10-22-22,10-25-22,Same Day,UPI
8176,115,10-19-22,10-25-22,Same Day,Net Banking
8177,898,08-10-24,08-13-24,Same Day,Wallet
8178,533,03-25-23,03-30-23,Express,Wallet
8179,853,12-07-23,12-13-23,Standard,Wallet
8180,438,04-03-23,04-09-23,Standard,UPI
8181,735,08-20-24,08-22-24,Same Day,UPI
8182,429,05-05-24,05-11-24,Same Day,COD
8183,787,02-13-24,02-18-24,Standard,Card
8184,518,10-05-24,10-09-24,Express,Card
8185,967,06-09-23,06-16-23,Same Day,Net Banking
8186,877,03-10-22,03-12-22,Same Day,UPI
8187,288,12-28-23,01-03-24,Express,COD
8188,273,07-08-22,07-12-22,Express,UPI
8189,347,06-07-22,06-09-22,Standard,COD
8190,189,04-25-24,04-26-24,Standard,COD
8191,16,05-20-22,05-27-22,Same Day,UPI
8192,518,08-26-23,09-01-23,Standard,Card
8193,986,01-18-22,01-20-22,Express,Card
8194,240,02-20-23,02-21-23,Standard,Card
8195,153,07-28-23,08-01-23,Express,COD
8196,292,06-08-22,06-15-22,Express,Card
8197,310,05-08-23,05-14-23,Standard,Net Banking
8198,790,03-03-24,03-09-24,Express,Net Banking
8199,730,01-29-22,02-03-22,Standard,UPI
8200,372,02-25-24,02-28-24,Express,Card
8201,910,12-24-22,12-31-22,Express,Wallet
8202,219,08-27-22,09-03-22,Standard,UPI
8203,746,08-20-24,08-21-24,Standard,Net Banking
8204,239,09-14-23,09-17-23,Standard,Wallet
8205,525,02-26-24,03-03-24,Standard,COD
8206,982,01-15-22,01-17-22,Same Day,COD
8207,789,12-05-24,12-11-24,Same Day,Net Banking
8208,27,06-25-22,07-02-22,Standard,Net Banking
8209,87,03-10-22,03-16-22,Same Day,Net Banking
8210,781,09-15-22,09-19-22,Express,Card
8211,262,12-24-23,12-30-23,Same Day,COD
8212,610,04-03-24,04-07-24,Express,Wallet
8213,188,05-16-22,05-20-22,Same Day,COD
8214,644,08-29-22,08-31-22,Same Day,Wallet
8215,219,10-21-22,10-25-22,Same Day,UPI
8216,56,08-29-24,09-03-24,Standard,Card
8217,301,01-12-23,01-15-23,Same Day,UPI
8218,111,09-24-24,10-01-24,Standard,Card
8219,378,06-19-23,06-25-23,Standard,Net Banking
8220,64,07-15-24,07-22-24,Express,Net Banking
8221,593,11-12-23,11-18-23,Express,Card
8222,808,02-04-23,02-10-23,Same Day,Card
8223,633,07-19-23,07-23-23,Express,UPI
8224,579,06-11-22,06-15-22,Express,Wallet
8225,162,09-05-24,09-07-24,Express,COD
8226,860,11-28-22,12-02-22,Same Day,UPI
8227,800,07-22-24,07-23-24,Same Day,UPI
8228,155,03-06-24,03-10-24,Same Day,Card
8229,762,02-24-23,03-02-23,Standard,Net Banking
8230,701,12-03-23,12-10-23,Same Day,Wallet
8231,82,03-13-22,03-19-22,Express,Net Banking
8232,539,05-06-23,05-13-23,Express,Card
8233,216,06-28-23,07-01-23,Same Day,COD
8234,104,03-14-24,03-20-24,Same Day,COD
8235,418,11-07-22,11-08-22,Same Day,Net Banking
8236,725,02-23-24,02-26-24,Same Day,UPI
8237,630,05-08-24,05-11-24,Same Day,UPI
8238,272,06-28-24,07-04-24,Express,Card
8239,682,02-15-24,02-19-24,Express,COD
8240,455,04-08-22,04-10-22,Standard,Wallet
8241,807,05-05-24,05-08-24,Express,Wallet
8242,339,07-02-24,07-04-24,Same Day,UPI
8243,659,01-18-24,01-24-24,Standard,Card
8244,982,01-31-23,02-01-23,Standard,UPI
8245,406,02-24-23,02-26-23,Standard,UPI
8246,242,07-07-24,07-10-24,Same Day,Net Banking
8247,472,02-20-23,02-24-23,Same Day,COD
8248,493,06-11-24,06-13-24,Standard,COD
8249,574,08-11-22,08-18-22,Same Day,Net Banking
8250,426,04-05-23,04-09-23,Express,Card
8251,161,04-07-22,04-13-22,Standard,Wallet
8252,981,02-02-23,02-05-23,Express,Wallet
8253,9,03-13-22,03-18-22,Standard,Card
8254,462,07-31-23,08-01-23,Same Day,COD
8255,417,05-27-24,05-31-24,Same Day,Net Banking
8256,303,08-22-22,08-27-22,Same Day,COD
8257,297,05-29-22,06-02-22,Same Day,Card
8258,839,07-25-24,07-30-24,Standard,Wallet
8259,196,10-29-23,11-03-23,Same Day,Net Banking
8260,547,12-11-23,12-13-23,Same Day,Wallet
8261,865,07-10-23,07-16-23,Same Day,Net Banking
8262,549,08-17-23,08-21-23,Standard,UPI
8263,252,11-27-23,11-28-23,Standard,Wallet
8264,489,07-14-22,07-21-22,Standard,Card
8265,24,06-25-24,06-30-24,Standard,Wallet
8266,421,11-18-24,11-20-24,Same Day,UPI
8267,883,03-16-22,03-18-22,Same Day,Net Banking
8268,327,07-06-23,07-10-23,Express,Wallet
8269,378,10-20-24,10-24-24,Same Day,UPI
8270,139,11-10-24,11-13-24,Same Day,Wallet
8271,936,09-14-24,09-20-24,Standard,Net Banking
8272,704,06-15-23,06-17-23,Express,Wallet
8273,364,09-29-22,10-04-22,Same Day,Wallet
8274,252,09-26-24,10-01-24,Express,COD
8275,826,12-09-24,12-13-24,Express,UPI
8276,297,11-27-23,12-02-23,Same Day,Card
8277,693,04-01-23,04-04-23,Express,UPI
8278,45,04-14-22,04-20-22,Same Day,UPI
8279,362,05-31-22,06-02-22,Express,Net Banking
8280,385,10-06-23,10-08-23,Standard,Net Banking
8281,886,12-10-23,12-15-23,Express,Wallet
8282,684,04-01-22,04-03-22,Express,Net Banking
8283,905,05-25-22,05-31-22,Same Day,COD
8284,366,07-27-23,07-29-23,Standard,UPI
8285,19,11-28-24,12-03-24,Same Day,COD
8286,196,10-23-23,10-27-23,Standard,Wallet
8287,107,08-31-23,09-05-23,Express,Net Banking
8288,719,05-13-24,05-19-24,Same Day,UPI
8289,189,04-03-23,04-04-23,Express,COD
8290,864,05-05-24,05-07-24,Express,Card
8291,574,03-01-23,03-06-23,Standard,UPI
8292,327,02-08-24,02-11-24,Same Day,Net Banking
8293,130,06-05-22,06-11-22,Express,Wallet
8294,561,01-16-23,01-21-23,Standard,Net Banking
8295,226,11-05-24,11-09-24,Standard,Net Banking
8296,620,02-13-23,02-16-23,Same Day,Net Banking
8297,614,01-15-22,01-19-22,Express,Net Banking
8298,821,05-18-23,05-20-23,Standard,UPI
8299,586,09-20-22,09-24-22,Standard,Net Banking
8300,119,11-18-22,11-21-22,Same Day,Wallet
8301,657,07-12-24,07-18-24,Same Day,UPI
8302,540,11-16-22,11-19-22,Standard,Wallet
8303,526,03-17-23,03-21-23,Same Day,Wallet
8304,751,02-28-22,03-03-22,Same Day,Card
8305,618,07-07-22,07-09-22,Standard,Card
8306,577,07-07-23,07-11-23,Express,Wallet
8307,741,07-25-23,07-29-23,Same Day,UPI
8308,422,12-04-22,12-08-22,Express,Wallet
8309,201,04-22-23,04-29-23,Same Day,Wallet
8310,205,12-03-23,12-05-23,Express,Net Banking
8311,662,10-10-23,10-17-23,Same Day,Net Banking
8312,417,09-06-22,09-07-22,Same Day,COD
8313,96,03-04-24,03-06-24,Same Day,UPI
8314,880,03-16-22,03-23-22,Same Day,Wallet
8315,295,11-08-22,11-15-22,Standard,Wallet
8316,833,11-21-23,11-25-23,Same Day,UPI
8317,501,09-07-22,09-14-22,Express,UPI
8318,166,03-31-22,04-05-22,Express,Net Banking
8319,933,03-05-24,03-10-24,Express,UPI
8320,500,02-19-24,02-26-24,Standard,Net Banking
8321,23,12-10-22,12-15-22,Express,Net Banking
8322,142,12-14-22,12-21-22,Express,Wallet
8323,549,11-01-22,11-07-22,Standard,COD
8324,979,07-16-23,07-19-23,Express,Wallet
8325,421,09-15-23,09-21-23,Standard,Card
8326,587,06-15-24,06-21-24,Standard,Card
8327,762,05-06-23,05-08-23,Express,Card
8328,958,09-01-23,09-07-23,Express,Card
8329,262,08-08-24,08-13-24,Same Day,Wallet
8330,851,09-16-23,09-18-23,Same Day,Card
8331,505,07-31-22,08-03-22,Same Day,UPI
8332,623,03-11-24,03-15-24,Standard,Wallet
8333,393,06-03-23,06-07-23,Express,Card
8334,719,12-28-24,01-01-25,Express,Wallet
8335,874,07-31-22,08-04-22,Standard,COD
8336,941,10-23-23,10-24-23,Standard,UPI
8337,336,08-18-23,08-20-23,Express,Net Banking
8338,903,12-02-22,12-08-22,Express,Card
8339,30,01-11-22,01-15-22,Same Day,Wallet
8340,734,12-31-22,01-07-23,Express,COD
8341,377,02-26-23,03-01-23,Same Day,COD
8342,512,04-13-23,04-16-23,Express,Wallet
8343,192,09-09-23,09-13-23,Express,Card
8344,24,06-14-22,06-16-22,Express,Wallet
8345,466,02-28-23,03-01-23,Express,UPI
8346,164,10-25-24,10-28-24,Same Day,UPI
8347,359,09-08-23,09-14-23,Standard,UPI
8348,959,02-23-22,03-02-22,Express,COD
8349,941,11-28-23,12-04-23,Same Day,UPI
8350,99,05-27-23,05-31-23,Same Day,Wallet
8351,955,12-25-22,12-27-22,Same Day,UPI
8352,620,01-22-23,01-29-23,Standard,COD
8353,408,08-20-22,08-22-22,Same Day,COD
8354,214,02-22-24,02-27-24,Express,Wallet
8355,919,04-19-23,04-22-23,Same Day,Card
8356,326,04-24-24,04-30-24,Standard,Net Banking
8357,899,12-09-23,12-13-23,Express,Card
8358,76,04-19-23,04-23-23,Standard,Net Banking
8359,625,01-03-23,01-04-23,Express,Net Banking
8360,282,11-26-23,12-02-23,Express,UPI
8361,182,04-23-22,04-25-22,Same Day,Card
8362,155,07-07-24,07-14-24,Express,Net Banking
8363,333,03-10-22,03-17-22,Standard,COD
8364,258,12-08-23,12-14-23,Standard,COD
8365,587,01-26-22,01-28-22,Same Day,UPI
8366,269,04-09-22,04-10-22,Standard,UPI
8367,360,09-04-22,09-05-22,Standard,Wallet
8368,367,04-14-23,04-20-23,Standard,Wallet
8369,763,03-29-22,04-03-22,Standard,Card
8370,584,09-04-22,09-10-22,Same Day,Net Banking
8371,989,01-10-24,01-13-24,Express,Net Banking
8372,367,08-30-23,08-31-23,Express,Wallet
8373,157,08-14-23,08-19-23,Express,COD
8374,225,04-20-24,04-26-24,Express,Card
8375,832,08-24-24,08-25-24,Express,UPI
8376,315,12-08-24,12-15-24,Same Day,Net Banking
8377,860,01-09-22,01-14-22,Express,COD
8378,373,06-09-24,06-13-24,Standard,Net Banking
8379,68,09-26-22,10-03-22,Express,Wallet
8380,839,06-21-22,06-27-22,Express,Wallet
8381,293,09-20-22,09-21-22,Express,Net Banking
